same_movie,neighbour1,neighbour2,neighbour3,neighbour4,neighbour5,neighbour6,neighbour7,neighbour8,neighbour9,neighbour10
12791,6066,17449,2329,5224,211,3623,10130,16777,10472,52
12792,14533,16363,5226,16201,2465,5614,8782,6007,12232,2122
12793,5014,466,2476,15036,14524,8017,15152,7737,3896,16951
12794,1904,2083,1271,910,626,6579,11892,1952,11355,9354
12795,15662,9295,5845,13082,7336,8883,1370,12186,1466,13007
12796,15448,4487,12033,15003,4462,10093,13976,1417,10059,5743
12797,3352,12380,12783,5125,10457,10949,10690,14478,7372,6124
12798,4546,6235,1046,16406,5836,14364,2254,1833,2457,6910
12799,17169,10358,17324,4972,17405,406,8393,1220,1307,10906
12800,3582,8861,12311,2701,16840,1129,2043,14112,4591,15862
12801,14291,4967,9504,13037,17416,17659,13257,5249,15585,1009
12802,6304,11953,6288,7013,6009,1519,13372,6431,15986,684
12803,12944,8522,13686,14220,3164,3833,12182,13374,11802,15804
12804,5598,12987,10744,11551,1741,13186,242,6251,10019,3879
12805,7043,10552,15690,871,3023,5714,12586,10321,16895,8155
12806,17237,3618,5491,6089,6471,8225,1910,4430,4756,4034
12807,16627,17055,604,4457,9868,6298,5994,14228,14836,11715
12808,10303,10972,12143,276,684,10675,11953,8646,13038,6257
12809,614,11003,1122,1415,4854,493,6286,17142,5757,8057
12810,10274,16016,13772,4781,10503,12255,10712,12160,4686,4612
12811,14742,5886,8289,8571,5696,13547,15164,2795,12003,14691
12812,1195,14222,3909,13904,9062,1326,2275,17511,11555,11313
12813,14119,2515,15626,13899,5099,4940,11109,13733,633,16816
12814,10533,17731,6431,6933,5641,11375,15414,6009,8952,10075
12815,7469,3417,16512,4881,775,4742,15136,11180,7312,2487
12816,834,10556,12697,12354,8369,4812,13566,12390,7432,14556
12817,6933,5641,8069,7187,17731,4788,11441,14765,714,12204
12818,14367,1798,12317,15472,14590,9960,12435,16765,16242,13391
12819,10475,17553,3761,4900,7372,139,17519,16140,2564,1003
12820,16070,16730,1978,6917,5459,12518,11226,6128,8462,2855
12821,15448,130,905,14043,3251,5551,9203,2846,6617,16898
12822,12025,17378,7368,12250,11024,4689,13441,10884,15869,10254
12823,4028,7284,17745,11667,5575,13911,16665,15819,4894,1849
12824,8162,1234,10846,7673,5351,5707,6072,13625,3515,17319
12825,1791,10549,17606,6461,7558,15391,2602,15056,15912,6238
12826,7170,10679,5383,3588,37,7692,3139,5353,2045,7793
12827,5973,10983,11527,428,10791,1820,6433,12831,4318,13480
12828,3282,16640,12232,1865,3917,571,12966,2913,11607,12084
12829,3447,4236,3199,15448,13976,9372,549,17297,9721,10244
12830,14996,1423,6384,8139,3323,1355,13036,11371,13111,15972
12831,11294,13543,16475,6433,16496,7733,13480,14879,1820,428
12832,4397,14572,2312,7891,2321,12333,8905,2234,7061,6015
12833,8867,10724,14870,1582,7150,2460,4949,14646,8141,994
12834,16302,3444,5103,16587,2172,7695,8580,2532,8535,15557
12835,12451,4603,7570,16577,54,10671,3356,1952,5335,5773
12836,5893,3126,9957,12817,3357,1403,5641,16829,134,12782
12837,13840,689,6113,11697,8827,14475,10695,3267,13809,17053
12838,5924,5926,175,11152,14454,329,2178,13614,11064,8596
12839,8854,5105,6327,10747,16718,5250,831,6357,16008,10212
12840,7912,17184,17740,10601,5992,7420,7594,14828,11980,7387
12841,11496,1925,4701,8418,9550,5946,9546,16534,17221,13577
12842,1945,8091,10313,10352,12594,6400,13646,9633,13351,2689
12843,8881,9882,14670,7511,6196,7779,12785,16698,13959,17560
12844,3411,717,5182,11335,14217,17655,1485,17485,6171,1375
12845,15581,3471,14306,13533,2962,17759,7194,14952,5594,1957
12846,1479,6917,14173,6091,5467,1264,6664,4155,17681,5004
12847,5552,5482,8430,4041,15639,1380,3499,7188,11105,2041
12848,10456,3117,1280,13694,5060,17523,9866,14366,115,8912
12849,8042,9902,5652,11688,10851,6976,3240,16401,3403,16044
12850,3681,7746,779,6907,8203,9145,6346,5039,2451,9186
12851,12060,5076,14453,9160,8423,17452,2974,12249,563,2680
12852,10472,1479,11307,6066,6917,13561,9687,12411,17381,13469
12853,11118,16958,5045,4073,9202,16819,15311,17605,4030,8397
12854,5396,3953,6460,1960,6106,5697,11654,14495,1849,8095
12855,5294,10020,12722,1733,462,12016,8436,2206,16803,2018
12856,10166,3732,17306,8403,15510,6740,6105,11073,3094,15295
12857,17258,2166,8519,11484,13649,17197,17178,7303,7028,3521
12858,6213,315,1052,2621,16817,5456,7305,3884,8240,1724
12859,3109,1415,12341,2587,14573,15142,9291,7372,1858,9742
12860,17508,5226,424,2149,16740,9170,1700,7904,14198,16068
12861,8563,3285,17133,15700,7636,1518,11651,12501,14894,3670
12862,3670,7534,5033,4705,831,16339,13582,17482,11837,15393
12863,1698,15560,9721,15050,8273,8164,12475,13976,1989,11033
12864,10116,15167,1576,6980,14989,1141,4909,3415,1986,16816
12865,9842,5242,17451,14976,9650,6297,12039,13976,15399,17204
12866,4153,3849,3665,13492,8305,2450,6751,15433,8195,16225
12867,7127,1466,11141,8159,13082,9598,6807,9351,15424,12466
12868,2260,12491,12064,797,15719,7784,237,11449,815,16414
12869,16567,10420,2804,8752,12676,12560,7179,13629,3551,17299
12870,14550,11283,2862,4306,17157,2782,10042,8904,13728,1905
12871,15193,5231,6669,7660,3906,4802,6086,11586,5963,2525
12872,7007,1647,791,1335,9802,11289,10015,8138,13346,14777
12873,12144,16776,9682,5155,17365,12033,16081,9992,4406,10269
12874,5565,8029,1710,7359,9012,5968,10792,5782,7685,15013
12875,10612,11114,9805,9089,9905,3305,16412,3398,486,262
12876,10577,4681,6872,1963,5937,17076,5869,3410,5308,10180
12877,3215,1075,17572,2884,534,10695,4886,2905,15511,7533
12878,6389,7361,7161,9047,9332,2803,15421,16992,2613,12074
12879,3504,16621,623,6259,9792,7058,5703,17223,14952,1775
12880,2417,2373,11504,13306,5757,11592,2179,10477,2611,17473
12881,13359,17764,6206,571,1905,299,4306,15107,2452,11283
12882,6441,4983,2902,8852,15579,7440,16375,17304,791,15098
12883,1614,4654,4332,1635,16576,4664,714,1016,10258,1003
12884,11802,10560,14473,1851,11754,4591,3833,14431,13442,15814
12885,17418,16939,12578,3887,1735,2896,4450,10601,17701,4333
12886,4168,8624,16419,2144,2228,476,2176,8557,5590,8011
12887,15349,3363,13917,6009,541,12990,15414,332,14765,6491
12888,13976,1007,4272,13012,17470,14713,1269,1701,17301,12829
12889,9489,11273,769,3465,11605,7261,7183,6167,11429,17362
12890,16793,12034,1571,798,2862,17004,10832,4402,14218,4306
12891,17085,8447,6037,14691,8387,16384,2372,9960,13728,15107
12892,10965,8803,7589,13451,7336,14855,16068,7173,4881,2512
12893,12006,9894,59,11602,14693,867,7530,14049,2031,2877
12894,10222,15037,16325,12774,818,486,2314,3013,10027,10119
12895,15989,8963,8241,3760,9133,880,4385,3872,13206,11916
12896,6988,8960,8159,9598,156,4904,8818,13451,8199,16171
12897,4023,10975,3357,12472,3759,6879,7106,8097,5233,16090
12898,2037,3236,10836,9338,16630,5982,17243,7831,6259,9304
12899,4713,14500,5712,771,15973,6563,11806,11140,6561,15909
12900,12759,7197,7804,15666,4407,7578,12958,3896,267,11320
12901,6270,10991,10306,13938,8781,2610,12434,9663,5672,17026
12902,4260,8483,1861,6994,6343,11696,962,17023,12918,483
12903,7322,3242,761,5564,5120,12101,9016,14073,6387,11433
12904,10491,8717,14439,8682,1148,17346,3684,11613,16552,7910
12905,10916,4518,11217,5142,13353,5599,3602,11738,2761,7734
12906,12636,7932,15552,6511,16694,14607,3419,857,1086,10328
12907,2855,3252,9437,5662,4971,15920,4619,2837,848,1167
12908,7467,8863,17271,3600,11082,8859,17209,1544,13781,8120
12909,17187,4304,5315,3287,1551,4806,9688,11603,4045,11984
12910,13063,2798,16490,6102,2789,8043,3398,17026,9089,17095
12911,5317,15124,6972,2152,6287,12470,3106,16242,7624,11283
12912,965,12664,1189,387,8296,13479,3653,3508,15402,4175
12913,4977,14459,5250,13298,11199,4876,13648,14960,1202,6716
12914,15400,16942,6149,17309,8224,3012,14428,11052,9669,15423
12915,14228,14851,959,1977,412,2639,4318,8527,11487,4445
12916,3105,9806,7194,11996,14495,2962,14895,2773,9223,14263
12917,5786,15032,1286,8503,5300,11783,4620,11351,3374,10091
12918,15124,1905,14691,14312,14410,11283,4306,3427,2452,15107
12919,6935,400,6587,1912,7360,14434,992,5473,3801,9761
12920,17032,9428,2453,1315,11230,12479,12692,15176,4851,3723
12921,12657,14692,13147,9001,15656,14687,16157,9103,10567,15896
12922,9781,17103,2006,9435,9339,17498,1394,8244,5425,15906
12923,6770,17731,4788,5641,8069,6009,8153,7480,15414,3607
12924,14950,17445,4593,15169,6403,12098,6563,3931,4081,3308
12925,14272,10365,8426,15967,9937,4299,17199,9192,667,12135
12926,3715,8467,4781,16016,15671,2001,7826,12160,4841,4686
12927,4716,13709,16546,15599,9640,15325,3245,4548,7123,6657
12928,17266,9890,11861,8207,15648,1577,10188,16519,2063,8103
12929,804,777,7741,15353,7159,10450,12416,15676,14636,16729
12930,9869,6185,7246,14649,12403,2255,12199,11179,10652,11143
12931,9043,17441,1650,13534,12365,6902,13384,2209,2953,9003
12932,7,1640,6975,16574,14783,16386,6009,4911,2231,5011
12933,6126,1721,1990,4398,13853,16760,17761,661,452,3522
12934,4027,8372,16991,681,4289,3972,16046,168,17104,17343
12935,8657,14054,4609,9807,11541,15168,10916,17284,565,11078
12936,8576,10652,6636,16188,16473,8410,2604,9002,1197,5370
12937,8226,5092,17682,2057,14031,9929,14111,12956,14806,4098
12938,14465,9983,10849,3072,4671,5845,14560,11101,8883,3863
12939,13574,15451,7463,6023,4185,12486,17570,7765,11810,7346
12940,14192,14209,15853,7511,1693,9882,1803,12675,9298,2252
12941,11312,10753,14260,2343,440,1121,6065,9149,16381,15056
12942,996,7516,5577,10276,9076,7047,16431,10729,1848,872
12943,2892,2011,9345,9996,14608,16590,620,3799,7675,3531
12944,12803,12182,15802,15804,8572,13374,4651,8522,16274,3833
12945,9591,6844,1307,15483,14718,15158,15952,4996,12494,3579
12946,5898,5471,13084,14706,14496,15269,15263,8997,15554,2503
12947,6527,444,13746,2679,1283,10285,5270,5200,6749,7816
12948,17196,16733,7877,17341,17263,7127,8960,12442,13104,13326
12949,9173,16940,939,10390,7334,2237,2665,4868,16252,16493
12950,3598,16392,12509,13657,13623,2587,1415,6307,16939,797
12951,11969,5503,8652,10041,17464,12446,16676,9916,2037,13041
12952,5494,15521,971,1707,1126,7649,11395,9391,13290,9105
12953,10920,5468,11855,12051,10844,6378,14727,6912,9294,12186
12954,16455,10595,11706,5929,16115,6488,8899,1575,3052,13344
12955,10258,17332,11441,11016,13929,12395,5324,14714,16447,11561
12956,14111,14806,4098,15014,8226,12937,17682,5092,2057,14031
12957,15168,8559,9807,4623,5535,17260,16463,17737,14393,17151
12958,11320,16292,7804,15666,2603,7578,2927,4407,12135,9382
12959,7497,1192,7174,7052,10829,6202,8639,1097,14321,13157
12960,7372,11200,10258,12116,16726,6636,8267,15023,2887,12967
12961,13131,7372,10976,1311,7548,915,8668,15625,17325,1161
12962,13700,10585,9816,16132,13689,13899,7120,5484,5439,12444
12963,3627,7372,3843,7079,12380,7567,713,5844,16818,8533
12964,4605,5161,14570,9514,10720,13289,3603,13421,13369,8268
12965,5653,12103,8414,4217,13801,2267,13815,9414,4723,9259
12966,8644,11812,11283,886,6134,12582,1905,5085,15107,6037
12967,14108,2270,9793,13907,17150,2914,3991,5424,2966,9450
12968,9362,14,15192,8252,13630,15543,10656,10056,8240,15284
12969,8281,4481,13021,11087,16650,6573,119,3996,4020,8786
12970,9074,8507,6133,12376,16721,12336,17472,12086,9208,5084
12971,14036,5376,2762,9631,7132,5022,2344,14258,2028,14293
12972,6705,14234,10549,14324,2119,15056,11879,12245,14099,15760
12973,2611,11308,2055,11933,198,13376,9837,12312,10530,12268
12974,13052,6329,6797,1144,14928,11490,7193,6971,1754,1905
12975,3900,2015,2578,9242,16002,3886,17431,6029,6450,14042
12976,14716,2735,8980,12011,16596,10300,8541,4135,16260,8908
12977,6762,15548,14980,9293,15550,7216,11150,6100,10335,14563
12978,907,12139,12440,253,9690,7168,10099,397,9393,8382
12979,5593,5649,5125,14950,11073,17231,4893,440,8807,1188
12980,6390,5678,4822,14924,11167,7154,11455,9292,14493,6780
12981,2607,2926,9437,8462,6310,8169,2855,15508,17226,9374
12982,11386,6217,1311,15828,13976,15258,820,7,12179,10812
12983,13192,5705,10877,9496,11939,673,8072,16850,15880,1945
12984,17567,15942,11207,5207,14964,11432,13562,4700,2714,10006
12985,16976,16990,10252,11715,4217,7049,15767,10122,2345,3247
12986,2394,6565,12661,2252,9298,13959,674,2037,7511,8079
12987,5598,10744,12804,11551,13186,242,1741,16732,11295,6251
12988,3701,3955,7547,3207,14303,535,9578,1912,7360,400
12989,13560,1953,2846,9473,7372,6319,17193,15993,2587,6867
12990,6009,12559,16610,6491,15349,6431,3363,541,17736,1640
12991,9136,12456,8413,12188,16439,843,10253,17638,15421,3730
12992,2270,15467,7506,14108,15167,4132,13907,10530,12967,16893
12993,13245,7591,11780,16420,3158,8950,13587,16843,14789,4110
12994,2289,12829,11381,3507,9020,2318,9555,5266,7732,9770
12995,8731,13303,3235,3763,2542,12657,7976,3191,12142,14687
12996,9770,1287,14066,2806,10499,2853,9658,4643,11811,16690
12997,4310,6437,1138,17398,12054,4843,5897,16090,17293,14402
12998,13350,2997,9008,246,10691,249,11355,10296,11083,326
12999,3928,16711,13129,12184,15070,11164,270,10080,7430,12530
13000,8532,1064,9299,9646,13429,10062,2466,5453,7550,3621
13001,10944,7058,12683,11070,15597,659,2266,16630,4386,14055
13002,15177,3225,6237,12487,15171,11661,17603,7566,15362,12054
13003,14370,39,15262,14068,11258,13362,3606,12168,10794,1966
13004,10895,11844,6960,5187,12432,12693,6591,1359,8453,15985
13005,3572,7707,266,5575,6628,7372,6313,15352,14588,13414
13006,14905,8868,4990,4723,1249,14020,8055,837,1857,11480
13007,10774,6099,8327,199,8883,13082,1466,15922,12293,13856
13008,10203,17638,11926,10446,15530,15361,14475,11817,11994,12188
13009,1841,12787,6636,2718,9541,8875,4205,12708,1378,70
13010,17638,7071,10203,12456,14475,12188,7091,1130,10446,6486
13011,13733,1672,3971,14119,5439,15600,8234,11109,4940,2515
13012,12271,10228,12041,17301,2278,9643,12829,11723,522,15468
13013,16983,17217,14777,1335,10536,1689,13204,14632,4037,17612
13014,14492,2054,7573,8248,5684,4808,6947,16691,8080,3913
13015,6797,8079,9254,6971,7233,8596,2862,14780,4306,1905
13016,421,7951,14656,17680,17538,5954,14206,15735,1031,4830
13017,15396,5319,1730,4626,7929,13170,11744,263,8600,15423
13018,10649,10850,8032,493,15018,6216,3465,10796,3848,1154
13019,1397,7372,15993,15665,4616,16310,12341,2571,5923,4020
13020,11242,8744,13526,3489,7237,5538,494,3150,2218,5174
13021,6573,2596,4020,8281,17579,12969,4950,1386,3996,888
13022,2075,5703,9792,16652,1154,16621,5846,5080,11168,5214
13023,8370,8803,311,7160,11242,16201,5538,2465,14198,5226
13024,5176,3485,10649,6261,6435,14573,630,6857,11429,16426
13025,15614,6195,3735,989,2519,8671,15514,4964,11680,17303
13026,13338,10565,14682,966,6694,1383,12463,5722,6770,7796
13027,11008,2439,16904,10973,13661,8959,14518,8876,12233,69
13028,1581,6171,1375,6194,13067,1485,14044,4312,17485,8575
13029,12828,8489,1771,1481,5991,9048,3282,11468,6886,16359
13030,8718,16451,13693,5216,6636,9168,9341,12932,714,2672
13031,2040,14709,5326,752,10666,3523,7984,13557,13658,6655
13032,6714,7087,1958,11157,69,8144,8876,11367,10985,16904
13033,17369,2147,4638,3191,13725,16255,8095,16509,11196,16336
13034,4448,6730,17011,10115,10296,6079,11355,14444,9377,9277
13035,406,17398,16262,5730,17405,16357,5239,6014,3689,6721
13036,2058,11598,8214,1275,8823,6217,3353,8305,15918,5037
13037,4404,5424,9181,13376,7687,15087,6745,9504,12801,3669
13038,10303,8646,14783,6009,3632,12559,276,12143,10972,7013
13039,4060,9136,11038,10281,10446,5137,3826,11926,6667,15530
13040,14672,15052,541,630,13168,6164,399,13794,3363,10247
13041,1633,12446,5503,3102,2047,16676,2712,11969,16864,2037
13042,6786,9786,16724,1256,9909,16083,14283,7780,5837,2942
13043,11244,16071,2513,1007,13360,522,5707,6155,16563,1398
13044,17049,298,4796,3786,11946,1378,11692,6135,4358,15173
13045,1034,15926,15920,8356,1751,16416,17226,16813,3252,8340
13046,4533,17707,2813,14044,12401,7322,1610,5182,15045,3542
13047,15732,3570,16311,8982,14322,14631,3685,17403,14011,11884
13048,2418,8505,5616,2980,10984,16186,17525,5554,17631,14289
13049,713,10523,11269,14333,6346,87,16069,3553,15842,5551
13050,5317,15582,14538,6287,1145,2152,6206,11149,10359,14574
13051,17112,3879,6251,1741,17437,2551,6814,13897,6094,5283
13052,6329,571,11064,11283,2862,6971,4306,14550,1905,8904
13053,4694,11866,1750,8069,17352,13305,14251,7480,14893,6164
13054,2049,12257,2609,7255,4277,10650,10690,10756,6733,17698
13055,46,17591,7827,12546,8683,17187,12262,551,14134,15422
13056,4123,15124,3427,12918,6972,2152,1406,12470,5317,16377
13057,9171,5216,4892,6493,16410,3929,9640,7261,6457,3848
13058,7397,16668,1798,15472,16384,9960,5293,13651,7624,607
13059,9550,11679,4279,2945,16517,16775,4055,11720,6123,2316
13060,7187,16838,4911,8284,608,920,6217,11428,11643,5446
13061,9419,7793,9371,9191,10738,3827,3389,14286,10709,8184
13062,4709,4167,4878,16931,255,11512,14113,5076,3422,12307
13063,10171,11593,17693,11193,6102,9000,2388,6394,16340,8518
13064,15197,392,5615,17336,7677,4934,2904,484,927,2249
13065,23,4495,5152,4608,239,7253,16476,2625,14005,13600
13066,6617,6232,7581,6346,1937,1095,7201,301,1617,567
13067,14217,1485,717,6171,6194,14073,1375,12231,17707,3559
13068,17638,12322,12188,15530,6542,9136,10203,1130,11994,843
13069,15622,12631,15230,2718,5392,2241,8058,14478,3788,8214
13070,9284,7491,11742,7648,10415,3697,1791,11494,1131,13452
13071,7726,13353,7800,31,10788,10668,16655,2761,15172,10706
13072,4157,8493,4214,3071,11918,5187,1359,5010,6960,12693
13073,14134,3605,7416,17591,17764,7397,17441,798,15922,7745
13074,14718,1307,7511,11677,4432,6844,12476,4996,14712,191
13075,16665,12537,13332,5412,6621,9570,14153,6560,17639,53
13076,9106,1271,12585,6812,186,6689,715,626,16005,12061
13077,1668,11661,7566,15362,15465,3526,6237,17603,3225,6315
13078,10763,17713,5772,3018,14845,2839,5057,3450,12203,11558
13079,16696,13839,7461,15302,460,10794,14159,3483,11258,3834
13080,16186,5416,15766,2083,5554,1258,17525,9311,988,14289
13081,3624,13728,1905,5496,14313,15205,6037,15124,15107,2782
13082,8832,10774,5515,6099,15922,1466,8327,8159,16223,6739
13083,6575,9540,1815,8946,17749,11979,2362,11621,17244,12840
13084,12946,5471,5898,14706,15554,14496,15263,15269,13088,8997
13085,15433,17114,15688,9086,1657,11063,15527,8917,1133,1106
13086,6194,4161,4263,11433,16011,10393,1610,8192,14044,10608
13087,17707,17303,6502,16343,13809,9662,3542,10608,16153,1610
13088,9567,7309,15554,2503,16095,16835,9260,642,15109,14496
13089,2842,11764,16015,6979,1786,10160,13744,6009,1415,9291
13090,13810,8703,8595,10608,4586,7186,3542,6502,12102,6281
13091,15436,12052,6574,7590,12633,13705,692,1035,5069,9111
13092,8329,7797,16949,9717,9066,7215,1182,8621,10294,7038
13093,16818,12341,5422,11769,16462,7679,2587,15371,3066,13727
13094,8187,7657,9845,16356,4682,12652,16918,7744,9327,1660
13095,5732,1642,14654,4816,16033,5646,7219,6221,13128,4697
13096,12235,13374,15359,13831,14063,1327,3717,9936,8890,9373
13097,16893,12801,17024,10888,4967,5249,5424,17150,9504,13037
13098,4661,11999,6337,3085,14660,9756,15393,17295,9800,6347
13099,9742,13971,9640,5316,17623,2530,186,15301,10924,13831
13100,10970,3593,3446,473,1618,14210,16285,16400,10019,10662
13101,14036,878,17244,8961,14445,13918,12971,5476,1405,8790
